Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
cornelius-bennett-signed-buffalo-pro-blue-football-jersey-jsa,Cornelius Bennett Signed Buffalo Pro Blue Football Jersey (JSA),"<ul>
<li>A professional style blue custom replica football jersey autographed by Cornelius Bennett and authenticated by JSA</li>
<li>Includes a Certificate of Authenticity from JSA</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"Bills, Categorized, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-1, RSA, RSA-products, SE, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-03034,907.1989147615625,shopify,51,deny,manual,48.00,69.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/bennett-bills-blue-autographed-stitched-football-jersey-back.jpg?v=1731266436,1,"",false,,,,,,,,oz,,27.00,true,,,active
cornelius-bennett-signed-buffalo-pro-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/bennett-bills-blue-autographed-stitched-football-jersey-signature.jpg?v=1731266437,2,"",,,,,,,,,,,,,,,
cornelius-bennett-signed-buffalo-pro-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/bennett-bills-blue-autographed-stitched-football-jersey-front.jpg?v=1731266439,3,"",,,,,,,,,,,,,,,
chuck-mercein-signed-ice-bowl-pro-edition-green-football-jersey-jsa,Chuck Mercein Signed Ice Bowl Pro Edition Green Football Jersey (JSA),"<p>A professional-style football jersey autographed by Chuck Mercein with Ice Bowl inscription and authenticated by JSA.<br> This autographed piece of memorabilia comes with an official Witnessed Protection Program Certificate of Authenticity from James Spence Authentication LLC that guarantees the authenticity of the autograph.<br> You can read more about all the qualified companies that we use to ensure the authenticity of all our autographs and their different types of certifications on our Authentication Services and Certificates page. <br> All orders begin processing and fulfillment immediately upon payment approval and are guaranteed to ship from our warehouse within 24-48 hours. <br> The typical delivery time ranges from 3-7 business days in the Continental U.S. from our warehouse in Nashville, TN. For deliveries to HI, AK, and U.S. Territories, please allow for 7-14 business days. If you have any questions about our shipping policies, visit our Frequently Asked Questions page.<br> We back our products with a 90-day Satisfaction Guarantee: if you are not completely satisfied with your piece of memorabilia, you have 90 days from the recorded delivery date to return the item and receive a full refund.</p>",RSA,,Autographed Football Jerseys,"Categorized, FB, inhouse, jersey, Jerseys, MYS_Professional, RSA, RSA-products, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-01379,424.999040976125,shopify,2,deny,manual,40.00,54.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/mercein-packers-iceBowl-grn-1.png?v=1756763330,1,"",false,,,,,,,,oz,,21.00,true,,,active
chuck-mercein-signed-ice-bowl-pro-edition-green-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/mercein-packers-iceBowl-grn-3.png?v=1756763330,2,"",,,,,,,,,,,,,,,
chuck-mercein-signed-ice-bowl-pro-edition-green-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/mercein-packers-iceBowl-2.png?v=1756763330,3,"",,,,,,,,,,,,,,,
chuck-mercein-signed-ice-bowl-pro-edition-green-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/z_jsa-coa-sample_e3d2e88a-7615-4044-82cf-bf87bb04495b.png?v=1756763330,4,"",,,,,,,,,,,,,,,
christian-okoye-signed-pro-edition-red-football-jersey-beckett,Christian Okoye Signed Pro-Edition Red Football Jersey (JSA),"<ul>
<li>A professional style red custom replica football jersey autographed by Christian Okoye and authenticated by JSA</li>
<li>Includes a <em>Witnessed Protection Program</em> Certificate of Authenticity from JSA</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"49BF, BFCM24, Categorized, FB, GoogleClearance, In-Stock, inhouse, jersey, Jerseys, MYS_Professional, RSA-products, V, Warehouse",true,Title,Default Title,,,,,,,,RSA-02318,907.18474,shopify,19,deny,manual,41.00,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/okoye-chiefs-red-autographed-stitched-football-jersey-back.jpg?v=1756763332,1,"",false,,,,,,,,lb,,23.00,true,,,active
christian-okoye-signed-pro-edition-red-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/okoye-chiefs-red-autographed-stitched-football-jersey-signature.jpg?v=1756763332,2,"",,,,,,,,,,,,,,,
christian-okoye-signed-pro-edition-red-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/okoye-chiefs-red-autographed-stitched-football-jersey-front.jpg?v=1756763332,3,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-red-inverted-legend-football-jersey-jsa,Chris Johnson Signed Tennessee Red Football Jersey (Beckett),"<ul>
<li>A professional style red inverted legend custom replica football jersey autographed by Chris Johnson and authenticated by BECKETT </li>
<li>Includes a Certificate of Authenticity from BECKETT </li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"11-27-RSA, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-1, New Arrival, RSA, RSA-products, Titans, V, Warehouse",true,Title,Default Title,,,,,,,,RSA-04978,907.1989147615625,shopify,22,deny,manual,45.00,64.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-red-autographed-stitched-football-jersey-back_b905c3bc-f7f0-47a9-bfbd-e629c1d01755.jpg?v=1756763338,1,"",false,,,,,,,,oz,,30.00,true,,,active
chris-johnson-signed-tennessee-red-inverted-legend-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-red-autographed-stitched-football-jersey-signature_5b9f471e-9f5b-4587-9994-caabb8aea303.jpg?v=1756763338,2,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-red-inverted-legend-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-red-autographed-stitched-football-jersey-front_4f62f0b2-ad3c-41eb-a2d7-b95a57e8c562.jpg?v=1756763338,3,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-pro-white-football-jersey-jsa,Chris Johnson Signed Tennessee Pro White Football Jersey (Beckett),"<ul>
<li>A professional style white custom replica football jersey autographed by Chris Johnson and authenticated by BECKETT </li>
<li>Includes a Certificate of Authenticity from BECKETT </li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"BFCM24, Categorized, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-1, RSA, rsa-check, RSA-products, Titans, V, Warehouse",true,Title,Default Title,,,,,,,,RSA-03789,907.1989147615625,shopify,22,deny,manual,45.00,64.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-white-autographed-stitched-football-jersey-back.jpg?v=1756763338,1,"",false,,,,,,,,oz,,30.00,true,,,active
chris-johnson-signed-tennessee-pro-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-white-autographed-stitched-football-jersey-signature_6713f6a7-8057-4fa4-8c76-88cc155fab8d.jpg?v=1756763338,2,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-pro-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-white-autographed-stitched-football-jersey-front.jpg?v=1756763338,3,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-pro-dark-blue-football-jersey-jsa,Chris Johnson Signed Tennessee Navy Football Jersey (Beckett),"<ul>
<li>A professional style blue custom replica football jersey autographed by Chris Johnson and authenticated by BECKETT</li>
<li>Includes a Certificate of Authenticity from BECKETT</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"Categorized, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-1, RSA, rsa-check, RSA-products, SE, Titans, V, Warehouse",true,Title,Default Title,,,,,,,,RSA-03790,907.1989147615625,shopify,18,deny,manual,45.00,64.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-dark-blue-autographed-stitched-football-jersey-back.jpg?v=1756763339,1,"",false,,,,,,,,oz,,30.00,true,,,active
chris-johnson-signed-tennessee-pro-dark-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-dark-blue-autographed-stitched-football-jersey-signature.jpg?v=1756763339,2,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-pro-dark-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-blue-autographed-stitched-football-jersey-front_02a9883b-1a30-452e-a062-77e54a9cf4a1.jpg?v=1756763339,3,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-light-blue-football-jersey-jsa,Chris Johnson Signed Throwback Tennessee Light Blue Football Jersey (Beckett ),"<ul>
<li>A professional style light blue custom replica football jersey autographed by Chris Johnson and authenticated by BECKETT </li>
<li>Includes a Certificate of Authenticity from BECKETT </li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"01-18, 02-06, FB, inhouse, jersey, Jerseys, New Arrival, RSA-products, Sold-Out, Titans, X",true,Title,Default Title,,,,,,,,RSA-06284,907.1989147615625,shopify,22,deny,manual,45.00,64.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-light-blue-autographed-stitched-football-jersey-back.jpg?v=1756763340,1,"",false,,,,,,,,oz,,30.00,true,,,active
chris-johnson-signed-tennessee-light-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-light-blue-autographed-stitched-football-jersey-signature.jpg?v=1756763340,2,"",,,,,,,,,,,,,,,
chris-johnson-signed-tennessee-light-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-light-blue-autographed-stitched-football-jersey-front.jpg?v=1756763340,3,"",,,,,,,,,,,,,,,
chris-johnson-signed-pro-edition-light-blue-football-jersey-jsa,Chris Johnson Signed Tennessee Light Blue Football Jersey (Beckett ),"<ul>
<li>A professional-style XL stitched football jersey autographed byChris Johnson and authenticated by BECKETT </li>
<li>Includes a Certificate of Authenticity from BECKETT </li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>90-day Satisfaction Guarantee: if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"Categorized, FB, In-Stock, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run1-2, MYS_run2-1, RSA, RSA-products, V, Warehouse",true,Title,Default Title,,,,,,,,RSA-01740,450.7659225444375,shopify,4,deny,manual,45.00,64.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-blue-autographed-stitched-football-jersey-back_e2c64037-10f7-4e1b-9678-d95d9c090cf1.jpg?v=1756763340,1,"",false,,,,,,,,oz,,30.00,true,,,active
chris-johnson-signed-pro-edition-light-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-blue-autographed-stitched-football-jersey-signature.jpg?v=1756763340,2,"",,,,,,,,,,,,,,,
chris-johnson-signed-pro-edition-light-blue-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/johnson-titans-blue-autographed-stitched-football-jersey-front.jpg?v=1756763340,3,"",,,,,,,,,,,,,,,
chevy-chase-signed-chicago-navy-griswold-football-jersey-jsa,Chevy Chase Signed Chicago Navy Griswold Football Jersey (JSA),"<p>This custom stitched football jersey has been personally hand signed by Chevy Chase and authenticated by a top 3rd party authentication company. All autographed sports collectibles are limited! Order now to add this timeless piece of football memorabilia to your collection before it’s gone.</p><ul>
<li>Hand signed Football jersey autographed by Chevy Chase and authenticated by JSA</li>
<li>Includes a tamper-proof authentication sticker from JSA</li>
<li>90-day Satisfaction Guarantee: if you are not completely satisfied with your piece of memorabilia, return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"10-18-RSA, BFCM24, FB, inhouse, jersey, Jerseys, New Arrival, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-10253,907.1989147615625,shopify,74,deny,manual,90.00,119.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/chase-griswold-bears-navy-autographed-stitched-football-jersey-back.jpg?v=1756763341,1,"",false,,,,,,,,oz,,60.00,true,,,active
chevy-chase-signed-chicago-navy-griswold-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/chase-griswold-bears-navy-autographed-stitched-football-jersey-signature_5d0a6dcc-313b-4423-a1c9-7369bd83a697.jpg?v=1756763341,2,"",,,,,,,,,,,,,,,
chevy-chase-signed-chicago-navy-griswold-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/chase-griswold-bears-navy-autographed-stitched-football-jersey-front.jpg?v=1756763341,3,"",,,,,,,,,,,,,,,
charley-trippi-signed-pro-edition-football-jersey-red-jsa,Charley Trippi Signed Pro Edition Football Jersey Red (JSA),"<p>A professional-style football jersey autographed by Charley Trippi and authenticated by JSA.</p>
 <p>This autographed piece of memorabilia comes with an official <em>Witnessed Protection Program </em>Certificate of Authenticity from James Spence Authentication LLC that guarantees the authenticity of the autograph.</p>
 <p>You can read more about all the qualified companies that we use to ensure the authenticity of all our autographs and their different types of certifications on our <strong><em>Authentication Services and Certificates </em></strong>page.</p>
 <p>All orders begin processing and fulfillment immediately upon payment approval and are guaranteed to ship from our warehouse within 24-48 hours.</p>
 <p>The typical delivery time ranges from 3-7 business days in the Continental U.S. from our warehouse in Nashville, TN. For deliveries to HI, AK, and U.S. Territories, please allow for 7-14 business days. If you have any questions about our shipping policies, visit our <strong><em>Frequently Asked Questions</em></strong> page.</p>
 <p>We back our products with a <strong><em>90-day Satisfaction Guarantee</em></strong>: if you are not completely satisfied with your piece of memorabilia, you have 90 days from the recorded delivery date to return the item and receive a full refund.</p>",RSA,,Autographed Football Jerseys,"Categorized, FB, inhouse, jersey, Jerseys, MYS_Professional, RSA-products, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-01130,451.001223586375,shopify,3,deny,manual,39.00,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/trippi-cardinal-red-1.png?v=1756763341,1,"",false,,,,,,,,oz,,20.00,true,,,active
